Year,Month,Day,Hour,Day_of_Week,Weekend,Public_Holiday,Location,Zone_Type,Road_Type,Population_Density,Distance_to_Factory_km,Construction_Level,Season,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Traffic_Density,Vehicle_Count_Per_Hour,Rush_Hour,Industrial_Level,Green_Cover_Percent,Previous_Day_AQI,AQI_US
2025,4,4,11,Friday,No,No,Angoda,Suburban,Secondary Road,5169,6.5,Medium,Inter-monsoon,31.0,86.5,89.1,11.3,N,1009.5,2.78,17789.0,No,6,23,88.4,64.6
2025,4,4,14,Friday,No,No,Kesbewa,Suburban,Secondary Road,6006,4.67,Medium,Inter-monsoon,30.9,81.7,25.1,9.5,NE,1008.3,2.42,15102.0,No,5,24,73.1,93.4
2025,4,4,17,Friday,No,No,Avissawella,Suburban,Secondary Road,3642,6.33,Medium,Inter-monsoon,31.0,69.6,40.2,13.4,E,1010.7,3.22,19990.0,Yes,4,19,57.2,82.3
2025,4,5,3,Saturday,Yes,No,Madiwela,Suburban,Secondary Road,5843,2.98,High,Inter-monsoon,31.2,83.2,61.3,8.5,S,1008.7,0.85,5885.0,No,5,16,99.1,59.5
2025,4,5,7,Saturday,Yes,No,Kolonnawa,Commercial/Industrial,Highway,7964,0.5,High,Inter-monsoon,30.2,66.7,46.4,14.9,SE,1011.7,3.76,21632.0,Yes,8,19,104.2,113.2
2025,4,5,7,Saturday,Yes,No,Kotikawatta,Urban,Highway,6519,0.5,Low,Inter-monsoon,28.8,82.2,48.8,15.5,SW,1007.4,3.54,19924.0,Yes,6,25,72.3,114.4
2025,4,5,15,Saturday,Yes,No,Padukka,Suburban,Main Road,5560,6.8,Low,Inter-monsoon,30.6,82.8,85.9,7.9,NW,1012.9,2.12,12187.0,No,5,24,66.1,53.4
2025,4,5,23,Saturday,Yes,No,Padukka,Suburban,Secondary Road,4488,3.53,Low,Inter-monsoon,31.5,74.6,38.2,15.7,W,1009.2,1.15,6795.0,No,6,29,66.2,39.6
2025,4,6,0,Sunday,Yes,No,Pannipitiya,Suburban,Secondary Road,4541,7.03,Low,Inter-monsoon,29.0,81.2,75.9,8.1,W,1017.9,1.08,7305.0,No,6,23,93.7,62.8
2025,4,7,4,Monday,No,Yes,Nugegoda,Urban,Main Road,6774,3.25,High,Inter-monsoon,30.4,85.1,55.8,15.0,NW,1005.5,1.34,6818.0,No,8,16,64.6,48.4
2025,4,7,14,Monday,No,No,Mahara,Urban,Secondary Road,3888,5.96,Medium,Inter-monsoon,29.8,76.0,29.4,13.5,SE,1005.3,2.74,15859.0,No,6,21,71.4,76.9
2025,4,7,21,Monday,No,No,Mahara,Urban,Main Road,5563,5.63,Medium,Inter-monsoon,31.6,78.1,77.8,8.6,NE,1013.7,3.21,16621.0,No,6,9,84.3,91.6
2025,4,8,17,Tuesday,No,No,Angoda,Suburban,Secondary Road,4847,3.89,Low,Inter-monsoon,30.2,76.2,39.5,14.8,SW,1010.9,3.82,22178.0,Yes,8,14,56.6,105.8
2025,4,8,17,Tuesday,No,No,Avissawella,Suburban,Main Road,4283,6.36,High,Inter-monsoon,28.8,87.6,137.0,7.6,N,1017.5,3.35,18991.0,Yes,5,23,59.3,75.5
2025,4,10,4,Thursday,No,No,Athurugiriya,Suburban,Secondary Road,5490,7.25,Low,Inter-monsoon,30.9,78.7,30.6,9.3,S,1010.6,1.21,7460.0,No,6,21,81.1,51.5
2025,4,10,19,Thursday,No,No,Boralesgamuwa,Suburban,Main Road,4895,5.87,High,Inter-monsoon,28.8,67.9,56.6,13.0,S,1015.2,3.62,22282.0,Yes,5,21,59.8,81.5
2025,4,11,12,Friday,No,No,Nugegoda,Urban,Secondary Road,5657,3.46,High,Inter-monsoon,28.4,71.2,44.2,11.0,S,1009.8,2.83,18463.0,No,6,22,101.6,76.4
2025,4,12,2,Saturday,Yes,No,Kaduwela,Suburban,Main Road,6153,5.02,Low,Inter-monsoon,26.2,88.6,60.1,9.0,NE,1014.3,0.97,5871.0,No,4,13,95.3,40.4
2025,4,12,12,Saturday,Yes,No,Battaramulla,Urban,Main Road,6293,5.58,Medium,Inter-monsoon,29.8,82.6,49.0,11.9,SE,1009.6,1.93,11795.0,No,4,18,114.3,73.1
2025,4,12,14,Saturday,Yes,No,Kotikawatta,Urban,Main Road,7079,3.5,High,Inter-monsoon,30.4,74.9,141.4,11.4,N,1022.0,2.42,13853.0,No,6,13,86.4,86.2
2025,4,12,22,Saturday,Yes,No,Battaramulla,Urban,Secondary Road,7178,4.12,Medium,Inter-monsoon,28.4,76.3,16.8,5.0,N,1004.8,1.72,12805.0,No,7,17,35.0,77.0
2025,4,13,5,Sunday,Yes,No,Thalawathugoda,Suburban,Secondary Road,4486,3.63,Medium,Inter-monsoon,31.5,79.7,88.9,9.9,W,1013.7,1.18,9214.0,No,5,16,104.0,56.4
2025,4,13,8,Sunday,Yes,No,Mulleriyawa,Suburban,Secondary Road,5122,5.84,Medium,Inter-monsoon,27.4,74.8,62.0,12.7,N,1013.1,3.28,17732.0,Yes,5,18,76.8,92.5
2025,4,14,17,Monday,No,No,Malabe,Suburban,Secondary Road,4712,5.35,Medium,Inter-monsoon,30.8,69.4,113.8,12.5,NW,1009.3,3.68,23670.0,Yes,5,13,95.6,106.0
2025,4,15,0,Tuesday,No,No,Boralesgamuwa,Suburban,Secondary Road,5251,5.83,High,Inter-monsoon,28.1,92.8,64.2,8.4,NW,1022.0,1.19,5734.0,No,7,17,54.5,48.1
2025,4,15,4,Tuesday,No,No,Kottawa,Suburban,Main Road,5830,1.58,Medium,Inter-monsoon,29.1,77.7,107.6,10.1,N,1013.5,1.44,8060.0,No,6,19,119.8,66.8
2025,4,15,5,Tuesday,No,No,Wellampitiya,Commercial/Industrial,Highway,8107,2.71,Medium,Inter-monsoon,27.8,83.5,44.9,12.1,W,1009.0,2.48,15920.0,No,6,12,87.4,98.4
2025,4,15,19,Tuesday,No,No,Battaramulla,Urban,Secondary Road,6123,5.93,High,Inter-monsoon,31.2,81.5,47.0,9.5,NW,1016.1,4.56,25191.0,Yes,6,16,45.3,104.5
2025,4,16,16,Wednesday,No,No,Kottawa,Suburban,Secondary Road,5799,5.09,Low,Inter-monsoon,31.2,81.0,73.0,6.6,SE,1007.1,4.22,24713.0,No,6,19,41.7,97.9
2025,4,16,19,Wednesday,No,No,Maharagama,Urban,Main Road,5650,3.04,High,Inter-monsoon,29.1,79.9,60.8,9.9,E,1014.1,3.93,24180.0,Yes,7,20,149.0,129.2
2025,4,17,12,Thursday,No,No,Koswatta,Suburban,Main Road,4471,5.92,Medium,Inter-monsoon,29.9,90.8,76.7,13.1,W,1012.5,2.2,16176.0,No,6,21,73.2,71.4
2025,4,17,14,Thursday,No,No,Maharagama,Urban,Main Road,6793,3.35,High,Inter-monsoon,30.0,85.6,75.5,3.0,NW,1018.6,3.13,16465.0,No,7,7,60.9,169.4
2025,4,17,16,Thursday,No,No,Nawala,Urban,Main Road,5013,4.5,Medium,Inter-monsoon,29.4,76.5,130.8,25.0,NW,1013.0,4.27,25132.0,No,7,18,58.6,91.2
2025,4,17,19,Thursday,No,No,Homagama,Suburban,Secondary Road,5208,4.15,High,Inter-monsoon,29.9,98.0,25.6,9.1,SE,1008.1,3.91,21051.0,Yes,6,17,86.9,123.8
2025,4,17,20,Thursday,No,No,Mulleriyawa,Suburban,Secondary Road,5987,5.05,Low,Inter-monsoon,31.3,65.1,80.5,12.9,NE,1012.6,1.84,15538.0,No,5,20,53.5,58.3
2025,4,17,23,Thursday,No,No,Pannipitiya,Suburban,Secondary Road,5633,4.21,Medium,Inter-monsoon,28.1,80.4,14.7,10.0,E,1010.2,1.8,10746.0,No,7,18,92.5,89.6
2025,4,18,10,Friday,No,No,Kesbewa,Suburban,Secondary Road,6166,4.77,Medium,Inter-monsoon,29.5,84.8,81.6,15.1,NW,1010.0,2.3,13333.0,No,4,15,38.5,68.4
2025,4,20,0,Sunday,Yes,No,Thalawathugoda,Suburban,Secondary Road,5124,5.29,Medium,Inter-monsoon,31.1,81.5,159.3,11.3,SE,1009.0,0.76,6256.0,No,6,20,83.7,46.1
2025,4,20,1,Sunday,Yes,No,Piliyandala,Suburban,Main Road,3832,6.33,Low,Inter-monsoon,30.1,76.1,60.9,13.9,NE,1009.5,1.14,4912.0,No,6,20,80.1,39.2
2025,4,20,10,Sunday,Yes,No,Mulleriyawa,Suburban,Main Road,5575,3.78,High,Inter-monsoon,29.5,82.9,7.6,16.1,NE,1014.9,1.97,10716.0,No,8,15,59.4,65.7
2025,4,20,16,Sunday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Main Road,6556,5.21,Medium,Inter-monsoon,31.9,72.4,41.6,8.9,N,1016.9,3.41,19932.0,No,8,21,63.7,99.2
2025,4,21,3,Monday,No,No,Moratuwa,Urban,Highway,7601,3.7,Low,Inter-monsoon,29.4,85.1,47.6,6.9,NW,1008.6,1.59,9753.0,No,8,14,56.7,69.9
2025,4,22,9,Tuesday,No,No,Padukka,Suburban,Secondary Road,4887,3.55,High,Inter-monsoon,30.1,71.9,57.4,8.5,NW,1006.7,3.19,18739.0,Yes,4,15,77.0,100.7
2025,4,22,17,Tuesday,No,No,Athurugiriya,Suburban,Main Road,5315,6.25,Low,Inter-monsoon,30.9,89.8,99.9,13.8,W,1010.6,3.52,20251.0,Yes,6,20,58.8,77.3
2025,4,23,20,Wednesday,No,No,Kottawa,Suburban,Secondary Road,5285,4.58,Low,Inter-monsoon,26.5,82.9,153.4,9.4,W,1011.4,2.65,16188.0,No,5,18,122.8,85.2
2025,4,24,5,Thursday,No,No,Mulleriyawa,Suburban,Secondary Road,5522,7.18,High,Inter-monsoon,30.0,83.4,38.7,14.7,E,1014.5,2.21,13172.0,No,7,18,80.9,78.2
2025,4,24,10,Thursday,No,No,Athurugiriya,Suburban,Secondary Road,4280,5.65,High,Inter-monsoon,32.4,80.2,57.2,18.1,S,1006.0,2.35,15204.0,No,6,13,83.7,75.7
2025,4,24,23,Thursday,No,No,Koswatta,Suburban,Secondary Road,6091,4.18,Medium,Inter-monsoon,28.9,89.6,118.3,11.6,N,1008.1,1.78,11074.0,No,4,19,53.3,56.5
2025,4,25,0,Friday,No,No,Boralesgamuwa,Suburban,Main Road,5624,6.04,High,Inter-monsoon,32.3,88.6,73.3,12.6,S,1016.3,1.17,7910.0,No,7,26,88.9,58.7
2025,4,25,6,Friday,No,No,Godagama,Suburban,Main Road,5455,2.45,Low,Inter-monsoon,30.4,79.5,50.2,13.8,SW,1006.3,2.01,12297.0,No,6,17,90.7,65.2
2025,4,25,6,Friday,No,No,Homagama,Suburban,Main Road,6192,5.75,High,Inter-monsoon,29.4,64.9,36.3,6.4,S,1009.9,1.57,11628.0,No,5,24,58.0,67.3
2025,4,26,1,Saturday,Yes,No,Angoda,Suburban,Secondary Road,6634,3.81,High,Inter-monsoon,31.1,83.4,28.1,17.1,E,1010.8,0.9,6319.0,No,6,15,61.3,54.6
2025,4,28,1,Monday,No,Yes,Piliyandala,Suburban,Secondary Road,4727,5.43,Low,Inter-monsoon,29.8,86.2,100.6,10.2,E,1018.6,0.42,4263.0,No,7,22,42.5,38.4
2025,4,28,4,Monday,No,No,Kotikawatta,Urban,Main Road,7388,5.17,Medium,Inter-monsoon,30.9,82.8,205.6,3.3,SE,1005.5,1.4,8988.0,No,7,19,88.7,60.0
2025,4,28,15,Monday,No,No,Horana,Suburban,Secondary Road,5429,4.25,Medium,Inter-monsoon,27.4,88.5,108.5,17.4,W,1012.6,2.56,13998.0,No,5,25,40.6,47.5
2025,4,28,17,Monday,No,No,Kesbewa,Suburban,Secondary Road,4334,5.42,High,Inter-monsoon,30.1,98.0,24.9,20.5,SW,1017.0,3.24,21958.0,Yes,5,21,59.2,79.9
2025,4,29,2,Tuesday,No,No,Hanwella,Suburban,Main Road,5081,6.87,Medium,Inter-monsoon,28.1,65.9,79.3,18.9,SW,1017.7,0.81,5067.0,No,4,25,46.1,35.0
2025,4,29,9,Tuesday,No,No,Colombo City,Commercial/Industrial,Highway,8517,3.62,Low,Inter-monsoon,30.4,77.0,49.6,11.2,SE,1009.1,4.78,30358.0,Yes,9,10,72.7,155.9
2025,4,29,9,Tuesday,No,No,Peliyagoda,Commercial/Industrial,Highway,6576,5.36,Low,Inter-monsoon,28.7,72.9,58.7,8.1,N,1004.4,4.98,28655.0,Yes,8,18,97.4,204.3
2025,4,29,13,Tuesday,No,No,Peliyagoda,Commercial/Industrial,Main Road,6932,1.59,Medium,Inter-monsoon,29.5,75.7,194.6,18.2,W,1009.6,2.94,19710.0,No,9,9,137.8,106.9
2025,4,30,5,Wednesday,No,No,Kolonnawa,Commercial/Industrial,Highway,8048,4.19,High,Inter-monsoon,28.3,90.4,25.8,11.3,NW,1012.2,2.37,15688.0,No,7,16,142.3,109.5
2025,5,1,10,Thursday,No,No,Kolonnawa,Commercial/Industrial,Main Road,6610,3.77,Low,Southwest Monsoon,30.5,89.1,24.4,7.6,SE,1011.3,2.78,19191.0,No,9,13,99.8,120.3
2025,5,2,8,Friday,No,No,Boralesgamuwa,Suburban,Secondary Road,4068,4.55,Medium,Southwest Monsoon,29.6,86.8,98.2,10.9,W,1008.0,3.22,21414.0,Yes,6,17,43.0,90.4
2025,5,2,16,Friday,No,No,Wellampitiya,Commercial/Industrial,Highway,8233,6.01,Medium,Southwest Monsoon,29.7,83.7,102.7,21.3,S,1013.2,4.59,28611.0,No,8,11,69.6,117.3
2025,5,3,2,Saturday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6562,5.11,High,Southwest Monsoon,28.7,83.0,137.0,20.6,N,1013.2,0.87,6727.0,No,7,19,36.9,35.0
2025,5,3,7,Saturday,Yes,No,Madiwela,Suburban,Secondary Road,5552,5.31,Medium,Southwest Monsoon,29.2,98.0,83.3,18.0,N,1012.0,2.71,17776.0,Yes,6,20,68.1,78.6
2025,5,3,15,Saturday,Yes,No,Padukka,Suburban,Secondary Road,4334,3.23,Medium,Southwest Monsoon,29.3,82.7,95.7,30.3,SW,1009.0,1.78,11009.0,No,5,23,79.9,56.5
2025,5,4,6,Sunday,Yes,No,Battaramulla,Urban,Secondary Road,6236,2.64,High,Southwest Monsoon,28.7,87.6,250.0,9.9,SE,1010.2,1.96,11150.0,No,7,16,96.4,57.3
2025,5,4,13,Sunday,Yes,No,Homagama,Suburban,Main Road,4627,5.9,High,Southwest Monsoon,29.7,88.7,70.4,9.0,NE,1012.3,1.92,11610.0,No,5,18,35.0,51.7
2025,5,4,14,Sunday,Yes,No,Hanwella,Suburban,Secondary Road,5046,3.76,Medium,Southwest Monsoon,28.3,74.9,83.0,17.8,SW,1015.3,1.45,9656.0,No,4,17,44.7,35.0
2025,5,4,23,Sunday,Yes,No,Godagama,Suburban,Main Road,6050,4.65,Medium,Southwest Monsoon,29.4,96.1,235.4,11.2,NE,1008.5,1.6,8855.0,No,7,23,48.0,35.0
2025,5,5,2,Monday,No,No,Pannipitiya,Suburban,Secondary Road,6423,4.31,Medium,Southwest Monsoon,30.4,89.9,74.6,15.3,S,1015.0,0.9,8649.0,No,7,14,80.8,45.4
2025,5,5,3,Monday,No,No,Piliyandala,Suburban,Secondary Road,4328,4.72,Medium,Southwest Monsoon,28.7,78.6,203.7,14.8,SE,1016.3,1.38,7380.0,No,7,19,67.1,38.6
2025,5,5,21,Monday,No,No,Piliyandala,Suburban,Secondary Road,4335,4.42,Low,Southwest Monsoon,29.5,77.6,198.0,24.6,S,1008.1,2.85,15103.0,No,6,16,49.2,46.7
2025,5,6,16,Tuesday,No,No,Nugegoda,Urban,Main Road,7466,4.96,Low,Southwest Monsoon,30.1,83.0,36.3,13.1,S,1014.1,4.37,26108.0,No,7,27,58.6,116.3
2025,5,6,22,Tuesday,No,No,Battaramulla,Urban,Main Road,6167,2.31,High,Southwest Monsoon,27.5,88.1,148.8,16.4,S,1012.0,2.87,16187.0,No,6,17,103.8,73.4
2025,5,7,3,Wednesday,No,No,Mulleriyawa,Suburban,Secondary Road,5508,3.53,High,Southwest Monsoon,30.0,84.8,197.0,23.6,N,1007.7,1.32,6368.0,No,6,26,58.6,35.0
2025,5,7,12,Wednesday,No,No,Angoda,Suburban,Secondary Road,5283,4.83,Low,Southwest Monsoon,30.2,74.1,180.6,13.3,NE,1009.5,2.41,14718.0,No,7,19,65.3,52.7
2025,5,7,22,Wednesday,No,No,Avissawella,Suburban,Main Road,2634,5.52,High,Southwest Monsoon,31.2,84.7,109.5,25.8,NE,1008.3,2.69,15028.0,No,4,24,41.2,35.3
2025,5,8,4,Thursday,No,No,Mulleriyawa,Suburban,Secondary Road,5807,7.11,High,Southwest Monsoon,27.8,74.9,250.0,12.8,SE,1005.6,1.47,5608.0,No,7,14,51.7,44.7
2025,5,8,23,Thursday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6237,2.44,High,Southwest Monsoon,30.0,85.6,140.6,25.8,NW,1016.1,1.59,10960.0,No,7,15,91.4,50.7
2025,5,10,10,Saturday,Yes,No,Hokandara,Suburban,Secondary Road,5423,1.95,Medium,Southwest Monsoon,29.5,98.0,42.5,12.8,SE,1008.3,1.95,12063.0,No,7,16,91.3,78.5
2025,5,10,14,Saturday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,7052,3.63,High,Southwest Monsoon,27.0,83.9,99.1,20.0,S,1004.2,2.19,11782.0,No,7,10,100.3,67.8
2025,5,11,8,Sunday,Yes,No,Wellampitiya,Commercial/Industrial,Main Road,6987,2.79,Medium,Southwest Monsoon,27.6,78.0,32.6,16.8,N,1009.7,3.26,22669.0,Yes,9,20,105.4,124.1
2025,5,11,10,Sunday,Yes,No,Dehiwala-Mount Lavinia,Urban,Main Road,5766,4.7,Medium,Southwest Monsoon,29.5,92.7,87.0,16.2,NW,1013.1,2.04,14593.0,No,7,14,120.9,92.7
2025,5,11,13,Sunday,Yes,No,Nawala,Urban,Secondary Road,7354,3.19,Medium,Southwest Monsoon,29.8,98.0,46.9,23.9,SE,1015.3,2.01,13147.0,No,6,22,93.6,57.8
2025,5,11,15,Sunday,Yes,No,Pannipitiya,Suburban,Secondary Road,5797,6.76,High,Southwest Monsoon,30.1,89.5,27.2,22.1,N,1016.7,2.18,12178.0,No,5,18,84.1,69.0
2025,5,11,17,Sunday,Yes,No,Mulleriyawa,Suburban,Secondary Road,5936,5.28,Low,Southwest Monsoon,28.7,87.2,195.3,18.4,SE,1005.5,2.83,19770.0,Yes,6,22,35.0,71.3
2025,5,11,20,Sunday,Yes,No,Kesbewa,Suburban,Secondary Road,5617,4.09,Medium,Southwest Monsoon,29.1,90.6,214.0,12.6,S,1005.4,1.93,12527.0,No,6,21,43.7,36.5
2025,5,12,9,Monday,No,No,Kaduwela,Suburban,Secondary Road,5901,5.71,Low,Southwest Monsoon,29.7,82.2,70.1,14.1,N,1015.3,3.47,22348.0,Yes,6,16,85.5,111.4
2025,5,12,12,Monday,No,Yes,Kotikawatta,Urban,Main Road,4317,1.86,Medium,Southwest Monsoon,30.2,96.6,141.5,16.0,NE,1019.7,2.08,12871.0,No,8,20,122.4,78.1
2025,5,13,4,Tuesday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,5850,2.27,Medium,Southwest Monsoon,28.9,88.7,156.8,19.5,NW,1014.1,1.74,8694.0,No,5,17,118.0,62.8
2025,5,13,12,Tuesday,No,No,Pannipitiya,Suburban,Secondary Road,4458,2.78,High,Southwest Monsoon,29.8,85.3,177.6,19.1,NE,1003.8,3.23,15206.0,No,7,19,88.7,53.6
2025,5,13,15,Tuesday,No,No,Kaduwela,Suburban,Secondary Road,6153,5.07,High,Southwest Monsoon,29.6,93.9,61.1,21.4,S,1010.3,2.72,13618.0,No,7,15,39.1,63.0
2025,5,15,8,Thursday,No,No,Godagama,Suburban,Main Road,5096,4.25,Medium,Southwest Monsoon,29.0,86.8,71.1,20.5,N,1010.6,3.33,20725.0,Yes,6,17,69.5,81.6
2025,5,15,12,Thursday,No,No,Hanwella,Suburban,Secondary Road,5635,7.1,Low,Southwest Monsoon,29.6,75.7,237.6,17.7,SW,1009.8,1.77,12314.0,No,5,20,35.0,47.2
2025,5,16,21,Friday,No,No,Kesbewa,Suburban,Secondary Road,4329,3.6,High,Southwest Monsoon,28.1,85.4,168.1,12.6,E,1009.0,2.61,15175.0,No,6,22,38.8,36.4
2025,5,17,4,Saturday,Yes,No,Wellampitiya,Commercial/Industrial,Main Road,8501,2.77,Low,Southwest Monsoon,29.7,92.7,185.9,24.8,NE,1014.1,1.38,8463.0,No,7,13,86.8,41.9
2025,5,17,8,Saturday,Yes,No,Nawala,Urban,Secondary Road,5145,4.65,Medium,Southwest Monsoon,28.7,86.0,42.3,30.5,SW,1013.4,2.89,17640.0,Yes,6,16,50.4,77.3
2025,5,17,18,Saturday,Yes,No,Mulleriyawa,Suburban,Secondary Road,4802,4.23,Low,Southwest Monsoon,27.9,76.0,71.9,13.4,S,1010.9,3.06,19624.0,Yes,5,18,103.0,93.3
2025,5,17,19,Saturday,Yes,No,Kolonnawa,Commercial/Industrial,Main Road,6842,0.89,High,Southwest Monsoon,28.0,79.5,161.7,20.7,NE,1014.9,3.34,23550.0,Yes,8,10,90.8,85.5
2025,5,17,23,Saturday,Yes,No,Kolonnawa,Commercial/Industrial,Highway,7075,3.32,Medium,Southwest Monsoon,28.8,90.1,121.8,27.2,E,1008.4,1.9,12890.0,No,9,14,114.2,77.7
2025,5,18,8,Sunday,Yes,No,Battaramulla,Urban,Secondary Road,5950,5.17,Low,Southwest Monsoon,29.0,75.5,107.5,12.6,E,1013.0,3.42,20502.0,Yes,5,17,78.7,82.4
2025,5,18,13,Sunday,Yes,No,Mulleriyawa,Suburban,Secondary Road,5554,4.42,Medium,Southwest Monsoon,31.0,76.5,53.6,22.1,W,1008.3,2.11,12991.0,No,6,22,101.9,70.4
2025,5,18,17,Sunday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Main Road,6945,2.44,High,Southwest Monsoon,28.1,74.4,150.8,21.3,NW,1011.6,3.09,20301.0,Yes,5,19,54.5,68.3
2025,5,18,19,Sunday,Yes,No,Malabe,Suburban,Main Road,5030,5.4,Low,Southwest Monsoon,30.2,90.6,47.4,21.7,NW,1012.8,3.12,18221.0,Yes,6,14,67.1,85.7
2025,5,19,1,Monday,No,No,Angoda,Suburban,Secondary Road,6083,5.69,High,Southwest Monsoon,30.7,82.9,101.3,13.6,W,1013.1,1.55,8559.0,No,7,23,62.6,83.0
2025,5,19,7,Monday,No,No,Talawatugoda,Suburban,Secondary Road,5097,7.33,Low,Southwest Monsoon,29.3,79.0,105.8,13.7,SE,1009.2,3.67,20901.0,Yes,7,25,35.0,72.8
2025,5,19,8,Monday,No,No,Dehiwala-Mount Lavinia,Urban,Main Road,5812,3.37,Low,Southwest Monsoon,28.2,89.6,49.6,21.9,S,1010.2,4.27,23575.0,Yes,7,24,107.2,116.7
2025,5,19,11,Monday,No,No,Kotikawatta,Urban,Highway,6948,5.22,Low,Southwest Monsoon,27.9,81.9,67.7,20.1,W,1009.1,2.94,18019.0,No,6,12,90.8,78.1
2025,5,20,4,Tuesday,No,No,Battaramulla,Urban,Main Road,6608,6.64,High,Southwest Monsoon,28.6,86.0,77.3,8.0,W,1007.9,1.78,9398.0,No,5,16,83.2,54.2
2025,5,20,14,Tuesday,No,No,Godagama,Suburban,Secondary Road,4896,4.67,Medium,Southwest Monsoon,28.0,88.4,51.3,21.2,S,1015.0,2.44,13018.0,No,5,22,63.2,77.0
2025,5,20,17,Tuesday,No,No,Wellampitiya,Commercial/Industrial,Main Road,8006,2.52,High,Southwest Monsoon,30.0,80.1,57.7,13.5,E,1014.7,4.8,28355.0,Yes,7,10,123.2,143.2
2025,5,20,18,Tuesday,No,No,Kesbewa,Suburban,Secondary Road,5221,6.83,Medium,Southwest Monsoon,26.6,87.7,160.9,18.0,W,1010.4,3.47,22598.0,Yes,7,15,104.8,84.1
2025,5,20,20,Tuesday,No,Yes,Hanwella,Suburban,Secondary Road,5060,3.39,Low,Southwest Monsoon,29.3,75.6,64.8,22.8,N,1012.2,1.47,10871.0,No,6,18,109.2,67.7
2025,5,20,22,Tuesday,No,No,Mulleriyawa,Suburban,Secondary Road,5919,1.91,Medium,Southwest Monsoon,29.6,76.6,173.3,6.4,SW,1015.4,2.63,17664.0,No,6,24,35.5,46.7
2025,5,21,12,Wednesday,No,No,Kotikawatta,Urban,Highway,6928,4.21,Medium,Southwest Monsoon,28.7,74.9,66.4,24.3,NE,1009.2,2.6,18001.0,No,7,19,73.8,74.8
2025,5,21,23,Wednesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,7617,1.22,Low,Southwest Monsoon,30.4,89.8,125.7,21.8,E,1007.5,2.61,14272.0,No,9,11,127.0,82.3
2025,5,23,0,Friday,No,No,Hokandara,Suburban,Main Road,4219,5.47,High,Southwest Monsoon,28.2,85.7,69.3,14.8,E,1017.5,0.83,6078.0,No,7,19,51.4,47.0
2025,5,23,17,Friday,No,No,Battaramulla,Urban,Secondary Road,5986,3.67,Medium,Southwest Monsoon,29.5,85.5,160.4,27.6,SE,1011.7,4.13,25982.0,Yes,8,20,35.0,80.3
2025,5,23,17,Friday,No,Yes,Maharagama,Urban,Main Road,6579,4.53,High,Southwest Monsoon,32.0,83.3,51.6,19.5,SE,1003.9,3.14,18172.0,Yes,7,24,92.2,109.2
2025,5,24,15,Saturday,Yes,No,Madiwela,Suburban,Secondary Road,4025,5.24,High,Southwest Monsoon,26.5,78.8,92.9,18.6,NW,1018.6,1.93,10891.0,No,6,21,52.1,49.3
2025,5,24,17,Saturday,Yes,No,Avissawella,Suburban,Secondary Road,3076,4.0,High,Southwest Monsoon,29.5,89.2,56.5,21.3,NW,1006.2,2.49,17383.0,Yes,6,22,39.6,58.6
2025,5,25,14,Sunday,Yes,No,Boralesgamuwa,Suburban,Main Road,5024,4.89,High,Southwest Monsoon,27.6,85.8,39.0,10.2,NW,1013.5,2.09,11025.0,No,7,20,95.0,78.9
2025,5,26,7,Monday,No,No,Nawala,Urban,Main Road,6004,6.48,Low,Southwest Monsoon,28.9,88.2,69.4,16.1,N,1012.4,4.11,23972.0,Yes,6,10,111.9,162.7
2025,5,26,12,Monday,No,No,Pannipitiya,Suburban,Secondary Road,5944,3.51,Low,Southwest Monsoon,28.6,87.7,115.9,22.7,NW,1003.7,2.44,13223.0,No,7,23,49.7,44.4
2025,5,26,21,Monday,No,No,Horana,Suburban,Secondary Road,5491,6.13,Low,Southwest Monsoon,28.4,84.7,76.2,16.4,NE,1019.1,1.99,14750.0,No,6,22,67.1,52.2
2025,5,27,6,Tuesday,No,No,Dehiwala-Mount Lavinia,Urban,Main Road,7101,5.52,Low,Southwest Monsoon,27.9,91.5,144.9,9.6,W,1009.1,2.6,13107.0,No,8,25,135.4,88.4
2025,5,27,12,Tuesday,No,No,Nugegoda,Urban,Secondary Road,4418,4.6,Medium,Southwest Monsoon,29.6,90.9,136.4,16.2,W,1009.3,2.93,16690.0,No,9,15,123.8,85.7
2025,5,27,21,Tuesday,No,No,Kotikawatta,Urban,Main Road,5372,4.16,Medium,Southwest Monsoon,29.1,80.0,49.7,16.6,N,1008.9,3.2,20011.0,No,9,15,69.1,101.5
2025,5,27,22,Tuesday,No,No,Moratuwa,Urban,Main Road,6316,5.11,Low,Southwest Monsoon,29.0,86.1,202.3,19.5,NE,1011.0,2.96,17716.0,No,7,5,76.1,79.5
2025,5,28,1,Wednesday,No,No,Pannipitiya,Suburban,Main Road,5288,8.09,Medium,Southwest Monsoon,29.7,87.0,97.3,28.6,W,1011.8,0.79,8020.0,No,7,18,64.2,44.3
